1,Date,AMZN,GOOG,META,MSFT,ORCL
35,2020-02-20,107.65499877929688,75.90750122070312,214.5800018310547,184.4199981689453,55.5099983215332
36,2020-02-21,104.79850006103516,74.25550079345703,210.17999267578125,178.58999633789062,54.68000030517578
37,2020-02-24,100.4645004272461,71.07949829101562,200.72000122070312,170.88999938964844,52.650001525878906
38,2020-02-25,98.63700103759766,69.42250061035156,196.77000427246094,168.07000732421875,50.959999084472656
39,2020-02-26,98.97949981689453,69.65899658203125,197.1999969482422,170.1699981689453,52.04999923706055
40,2020-02-27,94.21499633789062,65.90450286865234,189.75,158.17999267578125,50.779998779296875
41,2020-02-28,94.1875,66.96649932861328,192.47000122070312,162.00999450683594,49.459999084472656
42,2020-03-02,97.69750213623047,69.45549774169922,196.44000244140625,172.7899932861328,50.900001525878906
43,2020-03-03,95.44950103759766,67.06950378417969,185.88999938964844,164.50999450683594,48.849998474121094
44,2020-03-04,98.79149627685547,69.32599639892578,191.75999450683594,170.5500030517578,50.540000915527344
45,2020-03-05,96.20149993896484,65.9520034790039,185.1699981689453,166.27000427246094,48.0
46,2020-03-06,95.05449676513672,64.92050170898438,181.08999633789062,161.57000732421875,47.369998931884766
47,2020-03-09,90.03050231933594,60.77799987792969,169.5,150.6199951171875,46.0099983215332
48,2020-03-10,94.59100341796875,64.01950073242188,178.19000244140625,160.9199981689453,48.58000183105469
49,2020-03-11,91.04299926757812,60.77050018310547,170.24000549316406,153.6300048828125,44.720001220703125
50,2020-03-12,83.83049774169922,55.74549865722656,154.47000122070312,139.05999755859375,39.79999923706055
51,2020-03-13,89.25,60.98649978637695,170.27999877929688,158.8300018310547,47.93000030517578
52,2020-03-16,84.4574966430664,54.21649932861328,146.00999450683594,135.4199981689453,42.720001220703125
53,2020-03-17,90.39199829101562,55.9900016784668,149.4199981689453,146.57000732421875,46.86000061035156
54,2020-03-18,91.5,54.84000015258789,146.9600067138672,140.39999389648438,47.27000045776367
55,2020-03-19,94.04650115966797,55.76449966430664,153.1300048828125,142.7100067138672,45.06999969482422
56,2020-03-20,92.30449676513672,53.61600112915039,149.72999572753906,137.35000610351562,45.650001525878906
57,2020-03-23,95.1415023803711,52.83100128173828,148.10000610351562,135.97999572753906,44.189998626708984
58,2020-03-24,97.00499725341797,56.722999572753906,160.97999572753906,148.33999633789062,47.84000015258789
59,2020-03-25,94.29199981689453,55.1245002746582,156.2100067138672,146.9199981689453,45.939998626708984
60,2020-03-26,97.77449798583984,58.087501525878906,163.33999633789062,156.11000061035156,50.47999954223633
61,2020-03-27,95.00499725341797,55.535499572753906,156.7899932861328,149.6999969482422,49.83000183105469
62,2020-03-30,98.19750213623047,57.340999603271484,165.9499969482422,160.22999572753906,50.36000061035156
63,2020-03-31,97.48600006103516,58.140499114990234,166.8000030517578,157.7100067138672,48.33000183105469
64,2020-04-01,95.38500213623047,55.28099822998047,159.60000610351562,152.11000061035156,48.709999084472656
65,2020-04-02,95.94149780273438,56.04199981689453,158.19000244140625,155.25999450683594,49.79999923706055
66,2020-04-03,95.32949829101562,54.89400100708008,154.17999267578125,153.8300018310547,49.400001525878906
67,2020-04-06,99.87950134277344,59.34600067138672,165.5500030517578,165.27000427246094,51.4900016784668
68,2020-04-07,100.58000183105469,59.32550048828125,168.8300018310547,163.49000549316406,50.7599983215332
69,2020-04-08,102.1500015258789,60.513999938964844,174.27999877929688,165.1300048828125,52.130001068115234
70,2020-04-09,102.13800048828125,60.5724983215332,175.19000244140625,165.13999938964844,53.18000030517578
71,2020-04-13,108.44349670410156,60.87799835205078,174.7899932861328,165.50999450683594,52.970001220703125
72,2020-04-14,114.16600036621094,63.46149826049805,178.1699981689453,173.6999969482422,54.0
73,2020-04-15,115.38400268554688,63.12350082397461,176.97000122070312,171.8800048828125,53.15999984741211
74,2020-04-16,120.40950012207031,63.173500061035156,176.25,177.0399932861328,53.70000076293945
75,2020-04-17,118.75,64.1624984741211,179.24000549316406,178.60000610351562,54.619998931884766
76,2020-04-20,119.68049621582031,63.330501556396484,178.24000549316406,175.05999755859375,53.90999984741211
77,2020-04-21,116.40599822998047,60.81700134277344,170.8000030517578,167.82000732421875,51.310001373291016
78,2020-04-22,118.17449951171875,63.160499572753906,182.27999877929688,173.52000427246094,52.27000045776367
79,2020-04-23,119.97250366210938,63.81549835205078,185.1300048828125,171.4199981689453,51.970001220703125
80,2020-04-24,120.51100158691406,63.96549987792969,190.07000732421875,174.5500030517578,53.0099983215332
81,2020-04-27,118.80000305175781,63.79399871826172,187.5,174.0500030517578,53.369998931884766
82,2020-04-28,115.7040023803711,61.68349838256836,182.91000366210938,169.80999755859375,53.20000076293945
83,2020-04-29,118.635498046875,67.0739974975586,194.19000244140625,177.42999267578125,53.880001068115234
84,2020-04-30,123.69999694824219,67.43299865722656,204.7100067138672,179.2100067138672,52.970001220703125
85,2020-05-01,114.302001953125,66.03050231933594,202.27000427246094,174.57000732421875,51.790000915527344
86,2020-05-04,115.79949951171875,66.33999633789062,205.25999450683594,178.83999633789062,51.75
87,2020-05-05,115.88999938964844,67.55549621582031,207.07000732421875,180.75999450683594,52.04999923706055
88,2020-05-06,117.56300354003906,67.36499786376953,208.47000122070312,182.5399932861328,51.86000061035156
89,2020-05-07,118.38050079345703,68.62799835205078,211.25999450683594,183.60000610351562,52.599998474121094
90,2020-05-08,118.98049926757812,69.41850280761719,212.35000610351562,184.67999267578125,53.56999969482422
91,2020-05-11,120.44999694824219,70.16300201416016,213.17999267578125,186.74000549316406,53.529998779296875
92,2020-05-12,117.84750366210938,68.78700256347656,210.10000610351562,182.50999450683594,52.27000045776367
93,2020-05-13,118.39600372314453,67.46649932861328,205.10000610351562,179.75,51.650001525878906
94,2020-05-14,119.44249725341797,67.80650329589844,206.80999755859375,180.52999877929688,52.90999984741211
95,2020-05-15,120.48899841308594,68.65950012207031,210.8800048828125,183.16000366210938,52.91999816894531
96,2020-05-18,121.31300354003906,69.1969985961914,213.19000244140625,184.91000366210938,53.150001525878906
97,2020-05-19,122.46649932861328,68.67424774169922,216.8800048828125,183.6300048828125,52.34000015258789
98,2020-05-20,124.89700317382812,70.33599853515625,229.97000122070312,185.66000366210938,52.900001525878906
99,2020-05-21,122.33699798583984,70.13999938964844,231.38999938964844,183.42999267578125,52.220001220703125
100,2020-05-22,121.84400177001953,70.52100372314453,234.91000366210938,183.50999450683594,52.619998931884766
101,2020-05-26,121.09300231933594,70.85099792480469,232.1999969482422,181.57000732421875,52.779998779296875
102,2020-05-27,120.51950073242188,70.89199829101562,229.13999938964844,181.80999755859375,53.20000076293945
103,2020-05-28,120.05500030517578,70.83650207519531,225.4600067138672,181.39999389648438,53.619998931884766
104,2020-05-29,122.11849975585938,71.44599914550781,225.08999633789062,183.25,53.77000045776367
105,2020-06-01,123.552001953125,71.59100341796875,231.91000366210938,182.8300018310547,53.060001373291016
106,2020-06-02,123.62049865722656,71.96099853515625,232.72000122070312,184.91000366210938,53.279998779296875
107,2020-06-03,123.91999816894531,71.81900024414062,230.16000366210938,185.36000061035156,53.4900016784668
108,2020-06-04,123.02999877929688,70.60900115966797,226.2899932861328,182.9199981689453,52.849998474121094
109,2020-06-05,124.1500015258789,71.91950225830078,230.77000427246094,187.1999969482422,53.97999954223633
110,2020-06-08,126.2030029296875,72.33049774169922,231.39999389648438,188.36000061035156,55.099998474121094
111,2020-06-09,130.04299926757812,72.80799865722656,238.6699981689453,189.8000030517578,54.18000030517578
112,2020-06-10,132.37249755859375,73.2925033569336,236.72999572753906,196.83999633789062,54.11000061035156
